"trip_id","start_time","end_time","bikeid","tripduration","from_station_id","from_station_name","to_station_id","to_station_name","usertype","gender","birthyear","ride_length","day_of_week","month","start_hour","end_hour","tripduration_mins","duration_diff","hour","weekday","route_count"
21965106,2019-02-25 17:58:50,2019-02-25 18:04:00,4594,310,322,"Kimbark Ave & 53rd St",420,"Ellis Ave & 55th St","Customer","unknown","NA",5.16666666666667,"Monday","Feb","17","18",5.16666666666667,0,17,"Mon",1272
21967405,2019-02-26 08:51:57,2019-02-26 09:01:40,4786,583,84,"Milwaukee Ave & Grand Ave",192,"Canal St & Adams St","Customer","Male","1992",9.71666666666667,"Tuesday","Feb","08","09",9.71666666666667,0,8,"Tue",376
21972463,2019-02-27 08:30:02,2019-02-27 08:34:00,5888,238,32,"Racine Ave & Congress Pkwy",22,"May St & Taylor St","Customer","unknown","NA",3.96666666666667,"Wednesday","Feb","08","08",3.96666666666667,0,8,"Wed",208
21972701,2019-02-27 08:49:18,2019-02-27 08:58:07,2972,529,84,"Milwaukee Ave & Grand Ave",192,"Canal St & Adams St","Customer","Male","1992",8.81666666666667,"Wednesday","Feb","08","08",8.81666666666667,0,8,"Wed",376
21972706,2019-02-27 08:50:03,2019-02-27 08:55:30,1964,327,88,"Racine Ave & Randolph St",96,"Desplaines St & Randolph St","Customer","Female","1991",5.45,"Wednesday","Feb","08","08",5.45,0,8,"Wed",183
21972718,2019-02-27 08:51:34,2019-02-27 08:55:09,1317,215,426,"Ellis Ave & 60th St",423,"University Ave & 57th St","Customer","Male","1999",3.58333333333333,"Wednesday","Feb","08","08",3.58333333333333,0,8,"Wed",1442
21975845,2019-02-27 17:55:00,2019-02-27 18:02:18,4098,438,74,"Kingsbury St & Erie St",77,"Clinton St & Madison St","Customer","Male","1992",7.3,"Wednesday","Feb","17","18",7.3,0,17,"Wed",636
21978235,2019-02-28 08:40:52,2019-02-28 08:51:00,2353,608,94,"Clark St & Armitage Ave",156,"Clark St & Wellington Ave","Customer","unknown","NA",10.1333333333333,"Thursday","Feb","08","08",10.1333333333333,0,8,"Thu",299
21978377,2019-02-28 08:52:04,2019-02-28 10:01:40,5731,4176,121,"Blackstone Ave & Hyde Park Blvd",423,"University Ave & 57th St","Customer","Female","1978",69.6,"Thursday","Feb","08","10",69.6,0,8,"Thu",450
25802693,2019-12-02 08:02:45,2019-12-02 08:14:53,5984,728,659,"Leavitt St & Chicago Ave",69,"Damen Ave & Pierce Ave","Customer","Female","1983",12.1333333333333,"Monday","Dec","08","08",12.1333333333333,0,8,"Mon",129
25802903,2019-12-02 08:15:24,2019-12-02 08:19:13,1578,229,219,"Damen Ave & Cortland St",69,"Damen Ave & Pierce Ave","Customer","unknown","NA",3.81666666666667,"Monday","Dec","08","08",3.81666666666667,0,8,"Mon",608
25802962,2019-12-02 08:18:28,2019-12-02 08:35:36,1592,1028,425,"Harper Ave & 59th St",426,"Ellis Ave & 60th St","Customer","Male","1990",17.1333333333333,"Monday","Dec","08","08",17.1333333333333,0,8,"Mon",352
25803362,2019-12-02 08:42:11,2019-12-02 08:52:01,1684,590,192,"Canal St & Adams St",47,"State St & Kinzie St","Customer","Male","1985",9.83333333333333,"Monday","Dec","08","08",9.83333333333333,0,8,"Mon",1207
25806477,2019-12-02 17:07:53,2019-12-02 17:23:52,3917,959,6,"Dusable Harbor",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",15.9833333333333,"Monday","Dec","17","17",15.9833333333333,0,17,"Mon",183
25806690,2019-12-02 17:17:10,2019-12-02 17:20:22,3893,192,67,"Sheffield Ave & Fullerton Ave",343,"Racine Ave & Wrightwood Ave","Customer","Female","1995",3.2,"Monday","Dec","17","17",3.2,0,17,"Mon",998
25806777,2019-12-02 17:21:08,2019-12-02 17:27:33,1386,385,133,"Kingsbury St & Kinzie St",84,"Milwaukee Ave & Grand Ave","Customer","Female","1995",6.41666666666667,"Monday","Dec","17","17",6.41666666666667,0,17,"Mon",705
25807138,2019-12-02 17:41:52,2019-12-02 17:49:48,639,476,199,"Wabash Ave & Grand Ave",133,"Kingsbury St & Kinzie St","Customer","Female","1992",7.93333333333333,"Monday","Dec","17","17",7.93333333333333,0,17,"Mon",366
25807315,2019-12-02 17:50:52,2019-12-02 18:12:28,3036,1296,4,"Burnham Harbor",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",21.6,"Monday","Dec","17","18",21.6,0,17,"Mon",167
25810306,2019-12-03 08:06:20,2019-12-03 08:11:12,3330,292,300,"Broadway & Barry Ave",117,"Wilton Ave & Belmont Ave","Customer","Female","1994",4.86666666666667,"Tuesday","Dec","08","08",4.86666666666667,0,8,"Tue",687
25810622,2019-12-03 08:22:15,2019-12-03 08:25:08,6443,173,56,"Desplaines St & Kinzie St",133,"Kingsbury St & Kinzie St","Customer","Male","1997",2.88333333333333,"Tuesday","Dec","08","08",2.88333333333333,0,8,"Tue",1146
25810637,2019-12-03 08:22:37,2019-12-03 08:31:11,4874,514,394,"Clark St & 9th St (AMLI)",81,"Daley Center Plaza","Customer","Female","1994",8.56666666666667,"Tuesday","Dec","08","08",8.56666666666667,0,8,"Tue",286
25810808,2019-12-03 08:31:42,2019-12-03 08:38:42,1737,420,16,"Paulina Ave & North Ave",20,"Sheffield Ave & Kingsbury St","Customer","Male","1991",7,"Tuesday","Dec","08","08",7,0,8,"Tue",141
25814506,2019-12-03 17:16:41,2019-12-03 17:19:50,5246,189,295,"Broadway & Argyle St",325,"Clark St & Winnemac Ave","Customer","unknown","NA",3.15,"Tuesday","Dec","17","17",3.15,0,17,"Tue",797
25815051,2019-12-03 17:42:08,2019-12-03 17:47:34,3508,326,37,"Dearborn St & Adams St",192,"Canal St & Adams St","Customer","unknown","NA",5.43333333333333,"Tuesday","Dec","17","17",5.43333333333333,0,17,"Tue",486
25815124,2019-12-03 17:46:02,2019-12-03 17:53:10,1143,428,44,"State St & Randolph St",174,"Canal St & Madison St","Customer","Male","1970",7.13333333333333,"Tuesday","Dec","17","17",7.13333333333333,0,17,"Tue",549
25819147,2019-12-04 08:33:43,2019-12-04 08:37:17,5652,214,119,"Ashland Ave & Lake St",656,"Damen Ave & Walnut (Lake) St (*)","Customer","Male","1988",3.56666666666667,"Wednesday","Dec","08","08",3.56666666666667,0,8,"Wed",128
25822839,2019-12-04 17:04:24,2019-12-04 17:41:34,4880,2230,3,"Shedd Aquarium",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",37.1666666666667,"Wednesday","Dec","17","17",37.1666666666667,0,17,"Wed",130
25823040,2019-12-04 17:11:32,2019-12-04 17:15:48,6229,256,295,"Broadway & Argyle St",325,"Clark St & Winnemac Ave","Customer","unknown","NA",4.26666666666667,"Wednesday","Dec","17","17",4.26666666666667,0,17,"Wed",797
25823071,2019-12-04 17:12:22,2019-12-04 17:17:30,4004,308,423,"University Ave & 57th St",345,"Lake Park Ave & 56th St","Customer","Male","1993",5.13333333333333,"Wednesday","Dec","17","17",5.13333333333333,0,17,"Wed",1591
25823104,2019-12-04 17:13:34,2019-12-04 17:21:45,1289,491,185,"Stave St & Armitage Ave",506,"Spaulding Ave & Armitage Ave","Customer","unknown","NA",8.18333333333333,"Wednesday","Dec","17","17",8.18333333333333,0,17,"Wed",104
25823273,2019-12-04 17:20:46,2019-12-04 19:31:38,1623,7852,44,"State St & Randolph St",174,"Canal St & Madison St","Customer","Male","1980",130.866666666667,"Wednesday","Dec","17","19",130.866666666667,0,17,"Wed",549
25823566,2019-12-04 17:35:05,2019-12-04 17:49:04,946,839,148,"State St & 33rd St",148,"State St & 33rd St","Customer","unknown","NA",13.9833333333333,"Wednesday","Dec","17","17",13.9833333333333,0,17,"Wed",195
25827583,2019-12-05 08:19:44,2019-12-05 08:28:00,4987,496,58,"Marshfield Ave & Cortland St",69,"Damen Ave & Pierce Ave","Customer","Female","1963",8.26666666666667,"Thursday","Dec","08","08",8.26666666666667,0,8,"Thu",359
25827607,2019-12-05 08:20:40,2019-12-05 08:27:48,3411,428,192,"Canal St & Adams St",47,"State St & Kinzie St","Customer","Male","1985",7.13333333333333,"Thursday","Dec","08","08",7.13333333333333,0,8,"Thu",1207
25827647,2019-12-05 08:22:45,2019-12-05 08:27:10,3785,265,56,"Desplaines St & Kinzie St",133,"Kingsbury St & Kinzie St","Customer","Male","1997",4.41666666666667,"Thursday","Dec","08","08",4.41666666666667,0,8,"Thu",1146
25827717,2019-12-05 08:26:09,2019-12-05 08:29:27,1449,198,119,"Ashland Ave & Lake St",656,"Damen Ave & Walnut (Lake) St (*)","Customer","Male","1988",3.3,"Thursday","Dec","08","08",3.3,0,8,"Thu",128
25827726,2019-12-05 08:26:38,2019-12-05 08:42:18,5379,940,182,"Wells St & Elm St",287,"Franklin St & Monroe St","Customer","Female","1988",15.6666666666667,"Thursday","Dec","08","08",15.6666666666667,0,8,"Thu",300
25828111,2019-12-05 08:46:23,2019-12-05 08:51:23,4356,300,300,"Broadway & Barry Ave",115,"Sheffield Ave & Wellington Ave","Customer","Male","1990",5,"Thursday","Dec","08","08",5,0,8,"Thu",754
25828279,2019-12-05 08:55:50,2019-12-05 09:58:59,6632,3789,197,"Michigan Ave & Madison St",168,"Michigan Ave & 14th St","Customer","unknown","NA",63.15,"Thursday","Dec","08","09",63.15,0,8,"Thu",147
25831902,2019-12-05 17:00:43,2019-12-05 17:10:11,1806,568,212,"Wells St & Hubbard St",182,"Wells St & Elm St","Customer","Male","1986",9.46666666666667,"Thursday","Dec","17","17",9.46666666666667,0,17,"Thu",344
25831986,2019-12-05 17:03:55,2019-12-05 17:09:47,6423,352,322,"Kimbark Ave & 53rd St",419,"Lake Park Ave & 53rd St","Customer","Female","1995",5.86666666666667,"Thursday","Dec","17","17",5.86666666666667,0,17,"Thu",275
25832033,2019-12-05 17:06:12,2019-12-05 17:14:01,6075,469,81,"Daley Center Plaza",140,"Dearborn Pkwy & Delaware Pl","Customer","unknown","NA",7.81666666666667,"Thursday","Dec","17","17",7.81666666666667,0,17,"Thu",567
25832053,2019-12-05 17:06:42,2019-12-05 17:16:04,4337,562,116,"Western Ave & Winnebago Ave",116,"Western Ave & Winnebago Ave","Customer","unknown","NA",9.36666666666667,"Thursday","Dec","17","17",9.36666666666667,0,17,"Thu",159
25832590,2019-12-05 17:30:39,2019-12-05 17:40:58,6189,619,623,"Michigan Ave & 8th St",255,"Indiana Ave & Roosevelt Rd","Customer","unknown","NA",10.3166666666667,"Thursday","Dec","17","17",10.3166666666667,0,17,"Thu",330
25832608,2019-12-05 17:31:18,2019-12-05 17:37:26,5357,368,276,"California Ave & North Ave",123,"California Ave & Milwaukee Ave","Customer","Female","1989",6.13333333333333,"Thursday","Dec","17","17",6.13333333333333,0,17,"Thu",288
25832987,2019-12-05 17:51:00,2019-12-05 17:57:46,6707,406,432,"Clark St & Lunt Ave",453,"Clark St & Schreiber Ave","Customer","Male","1987",6.76666666666667,"Thursday","Dec","17","17",6.76666666666667,0,17,"Thu",101
25833036,2019-12-05 17:54:10,2019-12-05 18:04:41,5772,631,191,"Canal St & Monroe St",181,"LaSalle St & Illinois St","Customer","Male","1969",10.5166666666667,"Thursday","Dec","17","18",10.5166666666667,0,17,"Thu",177
25836516,2019-12-06 08:04:33,2019-12-06 08:06:50,4154,137,134,"Peoria St & Jackson Blvd",21,"Aberdeen St & Jackson Blvd","Customer","Female","1993",2.28333333333333,"Friday","Dec","08","08",2.28333333333333,0,8,"Fri",461
25836868,2019-12-06 08:26:09,2019-12-06 08:29:10,5238,181,56,"Desplaines St & Kinzie St",133,"Kingsbury St & Kinzie St","Customer","Male","1997",3.01666666666667,"Friday","Dec","08","08",3.01666666666667,0,8,"Fri",1146
25837082,2019-12-06 08:38:25,2019-12-06 08:43:30,2972,305,310,"Damen Ave & Charleston St",69,"Damen Ave & Pierce Ave","Customer","Male","1979",5.08333333333333,"Friday","Dec","08","08",5.08333333333333,0,8,"Fri",439
25837311,2019-12-06 08:56:15,2019-12-06 08:59:55,28,220,119,"Ashland Ave & Lake St",656,"Damen Ave & Walnut (Lake) St (*)","Customer","Male","1988",3.66666666666667,"Friday","Dec","08","08",3.66666666666667,0,8,"Fri",128
25840667,2019-12-06 17:01:57,2019-12-06 17:04:51,6261,174,295,"Broadway & Argyle St",325,"Clark St & Winnemac Ave","Customer","unknown","NA",2.9,"Friday","Dec","17","17",2.9,0,17,"Fri",797
25840758,2019-12-06 17:07:04,2019-12-06 17:16:51,1498,587,92,"Carpenter St & Huron St",210,"Ashland Ave & Division St","Customer","unknown","NA",9.78333333333333,"Friday","Dec","17","17",9.78333333333333,0,17,"Fri",150
25840767,2019-12-06 17:07:27,2019-12-06 17:36:47,2851,1760,284,"Michigan Ave & Jackson Blvd",7,"Field Blvd & South Water St","Customer","unknown","NA",29.3333333333333,"Friday","Dec","17","17",29.3333333333333,0,17,"Fri",174
25840790,2019-12-06 17:08:47,2019-12-06 17:36:47,2719,1680,284,"Michigan Ave & Jackson Blvd",7,"Field Blvd & South Water St","Customer","unknown","NA",28,"Friday","Dec","17","17",28,0,17,"Fri",174
25840849,2019-12-06 17:12:26,2019-12-06 17:24:00,1633,694,199,"Wabash Ave & Grand Ave",192,"Canal St & Adams St","Customer","unknown","NA",11.5666666666667,"Friday","Dec","17","17",11.5666666666667,0,17,"Fri",595
25841384,2019-12-06 17:49:09,2019-12-06 18:01:14,2961,725,394,"Clark St & 9th St (AMLI)",75,"Canal St & Jackson Blvd","Customer","unknown","NA",12.0833333333333,"Friday","Dec","17","18",12.0833333333333,0,17,"Fri",136
25841488,2019-12-06 17:58:04,2019-12-06 19:55:14,6614,7030,672,"Franklin St & Illinois St",66,"Clinton St & Lake St","Customer","unknown","NA",117.166666666667,"Friday","Dec","17","19",117.166666666667,0,17,"Fri",69
25841493,2019-12-06 17:58:44,2019-12-06 18:18:05,5371,1161,34,"Cannon Dr & Fullerton Ave",85,"Michigan Ave & Oak St","Customer","unknown","NA",19.35,"Friday","Dec","17","18",19.35,0,17,"Fri",96
25852891,2019-12-09 08:20:24,2019-12-09 08:27:37,626,433,92,"Carpenter St & Huron St",77,"Clinton St & Madison St","Customer","unknown","NA",7.21666666666667,"Monday","Dec","08","08",7.21666666666667,0,8,"Mon",155
25853044,2019-12-09 08:28:34,2019-12-09 08:36:38,1040,484,190,"Southport Ave & Wrightwood Ave",302,"Sheffield Ave & Wrightwood Ave","Customer","Male","1988",8.06666666666667,"Monday","Dec","08","08",8.06666666666667,0,8,"Mon",198
25853153,2019-12-09 08:34:47,2019-12-09 08:47:02,3821,735,58,"Marshfield Ave & Cortland St",48,"Larrabee St & Kingsbury St","Customer","unknown","NA",12.25,"Monday","Dec","08","08",12.25,0,8,"Mon",272
25853384,2019-12-09 08:47:18,2019-12-09 08:52:05,4782,287,236,"Sedgwick St & Schiller St",364,"Larrabee St & Oak St","Customer","unknown","NA",4.78333333333333,"Monday","Dec","08","08",4.78333333333333,0,8,"Mon",103
25856573,2019-12-09 17:15:43,2019-12-09 17:20:13,4453,270,33,"State St & Van Buren St",36,"Franklin St & Jackson Blvd","Customer","unknown","NA",4.5,"Monday","Dec","17","17",4.5,0,17,"Mon",593
25856687,2019-12-09 17:20:44,2019-12-09 17:59:42,4145,2338,76,"Lake Shore Dr & Monroe St",35,"Streeter Dr & Grand Ave","Customer","Female","1994",38.9666666666667,"Monday","Dec","17","17",38.9666666666667,0,17,"Mon",524
25857025,2019-12-09 17:36:31,2019-12-09 17:42:04,1814,333,39,"Wabash Ave & Adams St",192,"Canal St & Adams St","Customer","Male","1990",5.55,"Monday","Dec","17","17",5.55,0,17,"Mon",948
25857242,2019-12-09 17:50:09,2019-12-09 18:05:48,3666,939,162,"Damen Ave & Wellington Ave",69,"Damen Ave & Pierce Ave","Customer","Female","1989",15.65,"Monday","Dec","17","18",15.65,0,17,"Mon",65
25857307,2019-12-09 17:55:07,2019-12-09 18:07:00,5545,713,601,"Central St Metra",663,"Lincolnwood Dr & Central St","Customer","Male","1979",11.8833333333333,"Monday","Dec","17","18",11.8833333333333,0,17,"Mon",494
25859805,2019-12-10 08:04:00,2019-12-10 08:14:41,5047,641,292,"Southport Ave & Clark St",344,"Ravenswood Ave & Lawrence Ave","Customer","Male","1988",10.6833333333333,"Tuesday","Dec","08","08",10.6833333333333,0,8,"Tue",52
25859976,2019-12-10 08:17:49,2019-12-10 08:36:33,163,1124,321,"Wabash Ave & 9th St",72,"Wabash Ave & 16th St","Customer","unknown","NA",18.7333333333333,"Tuesday","Dec","08","08",18.7333333333333,0,8,"Tue",268
25860174,2019-12-10 08:30:11,2019-12-10 08:32:47,4696,156,56,"Desplaines St & Kinzie St",133,"Kingsbury St & Kinzie St","Customer","Male","1997",2.6,"Tuesday","Dec","08","08",2.6,0,8,"Tue",1146
25860257,2019-12-10 08:36:04,2019-12-10 08:43:48,591,464,22,"May St & Taylor St",317,"Wood St & Taylor St","Customer","Male","1973",7.73333333333333,"Tuesday","Dec","08","08",7.73333333333333,0,8,"Tue",449
25863210,2019-12-10 17:44:56,2019-12-10 17:50:23,84,327,100,"Orleans St & Merchandise Mart Plaza",48,"Larrabee St & Kingsbury St","Customer","Male","1992",5.45,"Tuesday","Dec","17","17",5.45,0,17,"Tue",553
25863322,2019-12-10 17:54:45,2019-12-10 18:04:08,4698,563,210,"Ashland Ave & Division St",305,"Western Ave & Division St","Customer","unknown","NA",9.38333333333333,"Tuesday","Dec","17","18",9.38333333333333,0,17,"Tue",728
25865427,2019-12-11 08:27:27,2019-12-11 08:29:58,1888,151,56,"Desplaines St & Kinzie St",133,"Kingsbury St & Kinzie St","Customer","Male","1997",2.51666666666667,"Wednesday","Dec","08","08",2.51666666666667,0,8,"Wed",1146
25865636,2019-12-11 08:47:26,2019-12-11 08:53:22,1100,356,236,"Sedgwick St & Schiller St",364,"Larrabee St & Oak St","Customer","unknown","NA",5.93333333333333,"Wednesday","Dec","08","08",5.93333333333333,0,8,"Wed",103
25867726,2019-12-11 17:06:16,2019-12-11 17:22:43,6188,987,280,"Morgan St & 31st St",108,"Halsted St & Polk St","Customer","Male","1996",16.45,"Wednesday","Dec","17","17",16.45,0,17,"Wed",39
25867897,2019-12-11 17:18:36,2019-12-11 17:21:47,4223,191,295,"Broadway & Argyle St",325,"Clark St & Winnemac Ave","Customer","unknown","NA",3.18333333333333,"Wednesday","Dec","17","17",3.18333333333333,0,17,"Wed",797
25868174,2019-12-11 17:42:25,2019-12-11 17:51:58,2375,573,509,"Troy St & North Ave",123,"California Ave & Milwaukee Ave","Customer","unknown","NA",9.55,"Wednesday","Dec","17","17",9.55,0,17,"Wed",34
25868229,2019-12-11 17:46:48,2019-12-11 17:53:39,2572,411,210,"Ashland Ave & Division St",305,"Western Ave & Division St","Customer","Male","1994",6.85,"Wednesday","Dec","17","17",6.85,0,17,"Wed",728
25868230,2019-12-11 17:47:02,2019-12-11 17:55:25,6199,503,483,"Avondale Ave & Irving Park Rd",483,"Avondale Ave & Irving Park Rd","Customer","unknown","NA",8.38333333333333,"Wednesday","Dec","17","17",8.38333333333333,0,17,"Wed",34
25870821,2019-12-12 08:18:18,2019-12-12 08:22:01,4916,223,507,"Humboldt Blvd & Armitage Ave",123,"California Ave & Milwaukee Ave","Customer","unknown","NA",3.71666666666667,"Thursday","Dec","08","08",3.71666666666667,0,8,"Thu",661
25871288,2019-12-12 08:47:09,2019-12-12 08:55:36,1039,507,118,"Sedgwick St & North Ave",48,"Larrabee St & Kingsbury St","Customer","unknown","NA",8.45,"Thursday","Dec","08","08",8.45,0,8,"Thu",300
25874415,2019-12-12 17:17:02,2019-12-12 17:21:10,4850,248,117,"Wilton Ave & Belmont Ave",154,"Southport Ave & Belmont Ave","Customer","unknown","NA",4.13333333333333,"Thursday","Dec","17","17",4.13333333333333,0,17,"Thu",486
25874932,2019-12-12 17:51:11,2019-12-12 17:56:51,4911,340,123,"California Ave & Milwaukee Ave",498,"California Ave & Fletcher St","Customer","Female","1990",5.66666666666667,"Thursday","Dec","17","17",5.66666666666667,0,17,"Thu",203
25877695,2019-12-13 08:02:04,2019-12-13 08:09:15,4574,431,460,"Clark St & Bryn Mawr Ave",344,"Ravenswood Ave & Lawrence Ave","Customer","unknown","NA",7.18333333333333,"Friday","Dec","08","08",7.18333333333333,0,8,"Fri",382
25877994,2019-12-13 08:20:49,2019-12-13 08:28:37,5964,468,460,"Clark St & Bryn Mawr Ave",344,"Ravenswood Ave & Lawrence Ave","Customer","Male","1973",7.8,"Friday","Dec","08","08",7.8,0,8,"Fri",382
25878495,2019-12-13 08:50:39,2019-12-13 08:59:00,6088,501,376,"Artesian Ave & Hubbard St",350,"Ashland Ave & Chicago Ave","Customer","unknown","NA",8.35,"Friday","Dec","08","08",8.35,0,8,"Fri",165
25878599,2019-12-13 08:58:04,2019-12-13 09:06:51,388,527,121,"Blackstone Ave & Hyde Park Blvd",252,"Greenwood Ave & 47th St","Customer","Female","1992",8.78333333333333,"Friday","Dec","08","09",8.78333333333333,0,8,"Fri",80
25882678,2019-12-13 17:28:37,2019-12-13 17:37:55,4786,558,35,"Streeter Dr & Grand Ave",199,"Wabash Ave & Grand Ave","Customer","unknown","NA",9.3,"Friday","Dec","17","17",9.3,0,17,"Fri",407
25882700,2019-12-13 17:29:29,2019-12-13 17:37:36,247,487,35,"Streeter Dr & Grand Ave",199,"Wabash Ave & Grand Ave","Customer","unknown","NA",8.11666666666667,"Friday","Dec","17","17",8.11666666666667,0,17,"Fri",407
25882783,2019-12-13 17:35:42,2019-12-13 17:54:36,4183,1134,85,"Michigan Ave & Oak St",177,"Theater on the Lake","Customer","unknown","NA",18.9,"Friday","Dec","17","17",18.9,0,17,"Fri",637
25892022,2019-12-16 08:09:27,2019-12-16 08:32:30,1558,1383,214,"Damen Ave & Grand Ave",283,"LaSalle St & Jackson Blvd","Customer","unknown","NA",23.05,"Monday","Dec","08","08",23.05,0,8,"Mon",249
25895031,2019-12-16 17:15:44,2019-12-16 17:22:05,5513,381,206,"Halsted St & Archer Ave",280,"Morgan St & 31st St","Customer","unknown","NA",6.35,"Monday","Dec","17","17",6.35,0,17,"Mon",263
25895101,2019-12-16 17:19:58,2019-12-16 17:24:18,635,260,72,"Wabash Ave & 16th St",59,"Wabash Ave & Roosevelt Rd","Customer","unknown","NA",4.33333333333333,"Monday","Dec","17","17",4.33333333333333,0,17,"Mon",1001
25895333,2019-12-16 17:33:27,2019-12-16 17:42:06,5951,519,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","unknown","NA",8.65,"Monday","Dec","17","17",8.65,0,17,"Mon",1523
25895335,2019-12-16 17:33:27,2019-12-16 17:37:20,23,233,59,"Wabash Ave & Roosevelt Rd",72,"Wabash Ave & 16th St","Customer","unknown","NA",3.88333333333333,"Monday","Dec","17","17",3.88333333333333,0,17,"Mon",1684
25895425,2019-12-16 17:39:12,2019-12-16 17:46:23,2204,431,601,"Central St Metra",663,"Lincolnwood Dr & Central St","Customer","Male","1979",7.18333333333333,"Monday","Dec","17","17",7.18333333333333,0,17,"Mon",494
25898289,2019-12-17 08:19:46,2019-12-17 08:23:15,5182,209,56,"Desplaines St & Kinzie St",133,"Kingsbury St & Kinzie St","Customer","Male","1997",3.48333333333333,"Tuesday","Dec","08","08",3.48333333333333,0,8,"Tue",1146
25898427,2019-12-17 08:27:53,2019-12-17 08:31:19,6127,206,119,"Ashland Ave & Lake St",656,"Damen Ave & Walnut (Lake) St (*)","Customer","Male","1988",3.43333333333333,"Tuesday","Dec","08","08",3.43333333333333,0,8,"Tue",128
25901277,2019-12-17 17:02:22,2019-12-17 17:13:50,2993,688,48,"Larrabee St & Kingsbury St",192,"Canal St & Adams St","Customer","Male","1990",11.4666666666667,"Tuesday","Dec","17","17",11.4666666666667,0,17,"Tue",1499
25901672,2019-12-17 17:27:15,2019-12-17 17:38:31,5449,676,108,"Halsted St & Polk St",19,"Throop (Loomis) St & Taylor St","Customer","unknown","NA",11.2666666666667,"Tuesday","Dec","17","17",11.2666666666667,0,17,"Tue",215
25902000,2019-12-17 17:53:27,2019-12-17 18:00:34,2093,427,192,"Canal St & Adams St",100,"Orleans St & Merchandise Mart Plaza","Customer","unknown","NA",7.11666666666667,"Tuesday","Dec","17","18",7.11666666666667,0,17,"Tue",842
25904257,2019-12-18 08:21:38,2019-12-18 08:24:47,4436,189,56,"Desplaines St & Kinzie St",133,"Kingsbury St & Kinzie St","Customer","Male","1997",3.15,"Wednesday","Dec","08","08",3.15,0,8,"Wed",1146
25904315,2019-12-18 08:26:14,2019-12-18 08:30:16,4179,242,119,"Ashland Ave & Lake St",656,"Damen Ave & Walnut (Lake) St (*)","Customer","Male","1988",4.03333333333333,"Wednesday","Dec","08","08",4.03333333333333,0,8,"Wed",128
25906723,2019-12-18 17:13:51,2019-12-18 17:20:58,581,427,182,"Wells St & Elm St",53,"Wells St & Huron St","Customer","Female","1992",7.11666666666667,"Wednesday","Dec","17","17",7.11666666666667,0,17,"Wed",687
25907223,2019-12-18 17:59:14,2019-12-18 18:23:49,5930,1475,447,"Glenwood Ave & Morse Ave",451,"Sheridan Rd & Loyola Ave","Customer","unknown","NA",24.5833333333333,"Wednesday","Dec","17","18",24.5833333333333,0,17,"Wed",161
25907229,2019-12-18 17:59:40,2019-12-18 18:13:47,952,847,199,"Wabash Ave & Grand Ave",192,"Canal St & Adams St","Customer","unknown","NA",14.1166666666667,"Wednesday","Dec","17","18",14.1166666666667,0,17,"Wed",595
25909241,2019-12-19 08:19:36,2019-12-19 08:29:17,5477,581,58,"Marshfield Ave & Cortland St",69,"Damen Ave & Pierce Ave","Customer","Female","1963",9.68333333333333,"Thursday","Dec","08","08",9.68333333333333,0,8,"Thu",359
25909248,2019-12-19 08:19:49,2019-12-19 08:23:36,6065,227,119,"Ashland Ave & Lake St",656,"Damen Ave & Walnut (Lake) St (*)","Customer","Male","1988",3.78333333333333,"Thursday","Dec","08","08",3.78333333333333,0,8,"Thu",128
25909332,2019-12-19 08:26:07,2019-12-19 08:29:40,682,213,56,"Desplaines St & Kinzie St",133,"Kingsbury St & Kinzie St","Customer","Male","1997",3.55,"Thursday","Dec","08","08",3.55,0,8,"Thu",1146
25912135,2019-12-19 17:09:46,2019-12-19 17:20:50,2395,664,18,"Wacker Dr & Washington St",195,"Columbus Dr & Randolph St","Customer","unknown","NA",11.0666666666667,"Thursday","Dec","17","17",11.0666666666667,0,17,"Thu",840
25912458,2019-12-19 17:33:07,2019-12-19 17:41:07,743,480,210,"Ashland Ave & Division St",305,"Western Ave & Division St","Customer","Male","1994",8,"Thursday","Dec","17","17",8,0,17,"Thu",728
25912567,2019-12-19 17:41:19,2019-12-19 17:51:12,2480,593,406,"Lake Park Ave & 35th St",406,"Lake Park Ave & 35th St","Customer","unknown","NA",9.88333333333333,"Thursday","Dec","17","17",9.88333333333333,0,17,"Thu",77
25912570,2019-12-19 17:41:30,2019-12-19 17:53:43,5439,733,641,"Central Park Ave & Bloomingdale Ave",158,"Milwaukee Ave & Wabansia Ave","Customer","Female","1983",12.2166666666667,"Thursday","Dec","17","17",12.2166666666667,0,17,"Thu",24
25912658,2019-12-19 17:47:54,2019-12-19 17:59:22,4650,688,210,"Ashland Ave & Division St",305,"Western Ave & Division St","Customer","unknown","NA",11.4666666666667,"Thursday","Dec","17","17",11.4666666666667,0,17,"Thu",728
25912685,2019-12-19 17:50:35,2019-12-19 18:03:51,5541,796,100,"Orleans St & Merchandise Mart Plaza",176,"Clark St & Elm St","Customer","unknown","NA",13.2666666666667,"Thursday","Dec","17","18",13.2666666666667,0,17,"Thu",326
25915298,2019-12-20 08:27:45,2019-12-20 08:31:06,1233,201,56,"Desplaines St & Kinzie St",133,"Kingsbury St & Kinzie St","Customer","Male","1997",3.35,"Friday","Dec","08","08",3.35,0,8,"Fri",1146
